title,visits,year,month
Lust auf Genuß,60.256,2008,8
LVZ-Online,711.923,2008,8
LZ-Online (Lippische Landes-Zeitung),91.012,2008,8
LZ|NET,309.456,2008,8
MACup,99.470,2008,8
Macwelt,918.328,2008,8
Maedchen.de,339.126,2008,8
Märkische Oderzeitung Online,167.577,2008,8
MaerkischeAllgemeine.de,429.147,2008,8
magnus.de,1.369.983,2008,8
Main-Netz,275.244,2008,8
mainpost.de,811.958,2008,8
mamilade.de,83.272,2008,8
manager magazin online,4.249.417,2008,8
managerseminare.de,43.122,2008,8
Map24,14.110.740,2008,8
Mapquest,487.826,2008,8
Marburger & Gießener Magazin Express Online,184.600,2008,8
marcellinos.de,52.991,2008,8
Marco Polo,255.367,2008,8
mare.de,19.660,2008,8
marketing-BÖRSE,84.437,2008,8
markt.de *,---,2008,8
MAX Online,426.409,2008,8
Maxdome,1.670.476,2008,8
MaximOnline.de,165.800,2008,8
Media-Daten.com,16.624,2008,8
mediabiz.de,436.301,2008,8
medical-tribune.de/arztbereich,8.553,2008,8
medical-tribune.de/patienten,56.181,2008,8
mediengestalter.info,892.405,2008,8
Medienhandbuch.de,100.053,2008,8
Medienhaus Bauer / Recklinghäuser Zeitung,184.501,2008,8
Medienhaus Lensing,923.146,2008,8
Medinfo - Metagesundheitsportal,164.211,2008,8
medizin-online - Medizin im Internet,147.910,2008,8
medizinstudent.de,63.086,2008,8
Mein schöner Garten Online,468.963,2008,8
Mein-Spion.eu,2.114.900,2008,8
Meine Gesundheit Online,309.699,2008,8
meinestadt.de,13.342.155,2008,8
Meininger Tageblatt,10.382,2008,8
meinVZ,40.522.982,2008,8
MensHealth.de,826.421,2008,8
Merkur-Online,868.160,2008,8
Mittelbayerische Zeitung,415.098,2008,8
MM Maschinenmarkt Online,169.919,2008,8
mobilcom *,---,2008,8
Mobile Stadt,1.380,2008,8
mobile.de Der Automarkt,44.091.296,2008,8
model.de,35.487,2008,8
Möbelkultur,79.389,2008,8
moneyspecial,3.933,2008,8
Morgenweb,552.151,2008,8
Motor Klassik,69.923,2008,8
Motor Sport Aktuell,232.577,2008,8
Motor-Talk,6.197.548,2008,8
Motor.de,170.018,2008,8
Motorrad-Online,802.220,2008,8
Motorsport-Total.com -...,1.652.362,2008,8
motorsport2000.de,34.324,2008,8
MovieGod.de,470.644,2008,8
mp3.de,179.128,2008,8
MSN,227.268.922,2008,8
mt-online,220.472,2008,8
mtv.de,2.444.084,2008,8
Münsterländische Volkszeitung Rheine,130.305,2008,8
munichx.de - Stadtmagazin für München,331.457,2008,8
musicline.de - Die ganze Musik im Internet,338.402,2008,8
My-Hammer.de,2.989.552,2008,8
myself.de,80.798,2008,8
MySpace,49.654.482,2008,8
MyVideo,63.445.432,2008,8
mz-web.de,612.627,2008,8
n-tv online,15.397.577,2008,8
N24 Online,2.643.804,2008,8
naturkost.de,209.050,2008,8
Naumburger Tageblatt,2.729,2008,8
NE-WS 89.4,49.026,2008,8
NEON,493.930,2008,8
Netlog,11.902.259,2008,8
NetMediaEurope.de,952.515,2008,8
NetMoms,952.566,2008,8
Netscape,16.848,2008,8
netzeitung.de,1.837.846,2008,8
Neue OZ online,703.801,2008,8
Neue Presse,103.745,2008,8
Neue Presse Hannover,175.426,2008,8
NeueNachricht,3.426,2008,8
newsclick.de,571.448,2008,8
NGZ,372.489,2008,8
nicht-jugendfrei-online,5.725,2008,8
nick.de,1.707.128,2008,8
Nickles.de Computerwissen für alle,662.009,2008,8
Nordbayerischer Kurier,153.381,2008,8
Nordbayern.de,1.437.571,2008,8
NordClick,262.119,2008,8
Nordkurier-Online,74.750,2008,8
Nordsee-Zeitung online,94.309,2008,8
Notebookjournal.de,329.121,2008,8
Novum - World of Graphic Design,10.197,2008,8
Nürtinger Zeitung,44.841,2008,8
NW-News (Neue Westfälische),1.022.007,2008,8
NWZonline (Nordwest-Zeitung),534.376,2008,8
Oberhessische Presse,101.345,2008,8
Oberpfalznetz,252.945,2008,8
ÖKO-TEST Verbraucherberatung,440.364,2008,8
Offenbach-Post Online,159.196,2008,8
Offizielle Website FC Augsburg,179.227,2008,8
Offizieller Internetauftritt von Eintracht...,1.258.777,2008,8
OK! Magazin *,---,2008,8
Oktoberfest online,460.282,2008,8
Oldenburgische Volkszeitung,51.895,2008,8
Omnibus Revue,10.053,2008,8
OnlineWelten,5.783.173,2008,8
Onmeda,1.456.194,2008,8
OnVista,9.969.735,2008,8
openPR - Das offene PR-Portal,513.857,2008,8
Opodo *,---,2008,8
OPTIKUR - Bewusstes Leben!,533.345,2008,8
Ostfriesen-Zeitung online,133.892,2008,8
Ostfriesische Nachrichten,89.066,2008,8
Ostsee-Zeitung.de,234.819,2008,8
OTZ.de (Ostthüringer Zeitung),245.672,2008,8
OUTDOORCHANNEL.DE,479.939,2008,8
ovb-online.de,414.745,2008,8
OWL Online,11.345,2008,8
P.M. Online,147.750,2008,8
Page-Online,39.762,2008,8
PC Action,236.896,2008,8
PC-WELT,9.899.975,2008,8
pcgames.de,3.292.945,2008,8
pcgameshardware.de,1.868.709,2008,8
Peiner Allgemeine Zeitung,66.885,2008,8
Perlentaucher,588.202,2008,8
Peter Zahlt,1.456.976,2008,8
Petra,47.027,2008,8
PFF - Das Magazin für Porsche Fans,167.837,2008,8
Pharmazeutische Zeitung online,176.678,2008,8
phonostar,1.596.023,2008,8
Planetopia.de,35.938,2008,8
plasticker.de,105.938,2008,8
play vanilla,25.123,2008,8
Playboy.de,1.316.813,2008,8
PNP-Online,393.569,2008,8
pointoo,1.472.386,2008,8
Potsdamer Neueste Nachrichten,50.871,2008,8
Presseportal,2.210.143,2008,8
PRINZ,672.073,2008,8
Prisma.de,401.869,2008,8
Process,56.023,2008,8
promotionbasis.de,418.245,2008,8
ProSieben Online,107.861.428,2008,8
PS-Online,29.754,2008,8
publish.de,32.733,2008,8
Pützchens Markt,17.340,2008,8
pz-news.de,199.885,2008,8
QM-InfoCenter.de,22.119,2008,8
Qualimedic.de,813.926,2008,8
Quoka.de - Der Kleinanzeigenmarkt,4.870.798,2008,8
Qype GmbH,3.408.972,2008,8
R.SA,63.672,2008,8
racing1.de,126.643,2008,8
Radio 90.1,25.725,2008,8
Radio Bielefeld,47.544,2008,8
Radio Brocken,51.978,2008,8
RADIO ENERGY,622.096,2008,8
Radio ffn,477.012,2008,8
Radio Gong,117.708,2008,8
Radio Gütersloh,54.573,2008,8
Radio Hamburg,380.538,2008,8
Radio Herford,18.084,2008,8
Radio Hochstift,55.668,2008,8
Radio Köln,100.629,2008,8
Radio Lippe,31.938,2008,8
RADIO NEANDERTAL,24.346,2008,8
Radio NORA,44.560,2008,8
RADIO PSR,112.686,2008,8
Radio Regenbogen,139.319,2008,8
Radio RPR Rheinland-Pfälzische Rundfunk GmbH &...,283.525,2008,8
RADIO RSG,20.476,2008,8
Radio Salue,478.645,2008,8
radio SAW,129.276,2008,8
Radio Schleswig-Holstein (R.SH),249.745,2008,8
Radio sunshine live,502.082,2008,8
Radio Tele FFH-Server,1.365.377,2008,8
Radio WAF,24.915,2008,8
Radio Westfalica,25.542,2008,8
RADIO WUPPERTAL,43.027,2008,8
Radio7,691.690,2008,8
Readmore.de,1.119.283,2008,8
Recht für Deutschland,28.553,2008,8
REISE & PREISE online,99.005,2008,8
Reisen.de,1.094.063,2008,8
reiterrevue.de,43.264,2008,8
restaurant-kritik.de,807.402,2008,8
Reuters Deutschland,880.171,2008,8
rga-online,176.991,2008,8
Rhein Main Presse/Main-Rheiner,895.325,2008,8
Rhein-Main.Net,578.184,2008,8
rheinmainmedia.de,15.657,2008,8
ROCKLAND SACHSEN-ANHALT,15.665,2008,8
Rosenheimer Nachrichten,28.121,2008,8
rp-online,5.730.444,2008,8
rs2.de,167.065,2008,8
RTL 2,632.908,2008,8
RTL.de,47.249.866,2008,8
RTV de,684.576,2008,8
RUND-UMS-BABY,1.354.333,2008,8
runnersworld.de,402.009,2008,8
RZ-Online,1.137.548,2008,8
Saarland Online (sol.de),805.679,2008,8
sat.1 online,16.916.276,2008,8
Schädelspalter Online,3.571,2008,8
Schaumburger Nachrichten.,54.551,2008,8
Schnitt Online,32.117,2008,8
SCHUELERPROFILE.de,2.044.757,2008,8
schülerVZ,130.904.237,2008,8
Schwäbische Zeitung Online,777.435,2008,8
schwarzekarte,279.936,2008,8
schwarzwaelder-bote.de (SWOL),239.559,2008,8
SearchDataCenter.de,25.842,2008,8
SearchNetworking.de,41.063,2008,8
SearchSecurity.de,39.954,2008,8
SearchStorage.de,32.802,2008,8
SeereisenMagazin,11.217,2008,8
seglermagazin.de,19.255,2008,8
Selbst.de,166.276,2008,8
sft,173.687,2008,8
SG Dynamo Dresden - Offizielle Internetseite,794.957,2008,8
sh:z Schleswig-Holsteinischer Zeitungsverlag,400.525,2008,8
Shape,81.836,2008,8
Shareware.de,1.833.193,2008,8
shop-apotheke.com,1.681.682,2008,8
single.de,1.306.501,2008,8
softonic.de,5.597.908,2008,8
solarfoerderung.de,29.048,2008,8
Solinger-Tageblatt.de,155.092,2008,8
songtext.net,486.264,2008,8
SPIEGEL ONLINE,86.254.966,2008,8
Spieletipps.de,6.493.795,2008,8
Spielfilm.de,366.832,2008,8
Spin.de,12.536.669,2008,8
Sport Auto,108.413,2008,8
SPORT BILD online,3.011.015,2008,8
Sport1,23.619.741,2008,8
sportal.de,3.393.352,2008,8
SportNord Ltd.,294.522,2008,8
Stadtkind,17.001,2008,8
STADTPLANDIENST,1.038.928,2008,8
STAR FM 87.9 MAXIMUM ROCK!,112.295,2008,8
Starcookers.De,28.099,2008,8
stayblue,7.459.909,2008,8
StayFriends,14.776.328,2008,8
Stellen Online,46.855,2008,8
stellenanzeigen.de,1.456.679,2008,8
STEREOPLAY,60.018,2008,8
stern.de,14.147.401,2008,8
stock-world,157.276,2008,8
strato.de *,---,2008,8
studieren.de,158.608,2008,8
StudiVZ,154.449.040,2008,8
Stuttgarter Zeitung online & Stuttgarter...,1.451.959,2008,8
Stylepark,121.997,2008,8
STZ-Online,35.491,2008,8
sueddeutsche.de,14.652.116,2008,8
suedkurier.de,1.026.976,2008,8
Südwest Presse Online,389.946,2008,8
SUPERillu ONLINE,301.932,2008,8
SVZ online,267.498,2008,8
SZ-Online,1.195.649,2008,8
Szene Hamburg,26.411,2008,8
T-Online Contentangebot,300.743.234,2008,8
t.akt - Kultur- und Freizeitmagazin für Thüringen,13.617,2008,8
Tageblatt für den Kreis Steinfurt,26.467,2008,8
tagesspiegel.de,2.691.124,2008,8
taz.de,1.478.178,2008,8
tecCHANNEL,1.209.126,2008,8
Telebörse,1.392.752,2008,8
Telekom-Baskets-Bonn,67.251,2008,8
teltarif.de -Kommunikation ganz einfach,2.856.983,2008,8
Testeo *,---,2008,8
The Dome,77.513,2008,8
The Local,185.762,2008,8
Thueringer-Allgemeine.de,421.042,2008,8
ticCity.com,558.410,2008,8
TIKonline,55.758,2008,8
tilllate.com,388.734,2008,8
tippscout.de,748.091,2008,8
Tiscali,1.861.332,2008,8
TLZ.de (Thüringische Landeszeitung),179.478,2008,8
TOGGO.de (Super RTL),1.838.818,2008,8
TOMORROW Online,34.530,2008,8
Toms Hardware Guide,2.490.659,2008,8
top agrar online,223.518,2008,8
TradeSignal Online,321.528,2008,8
TrailerSeite.de,317.453,2008,8
"Traktorpool - Ihre Traktoren, Landtechnik und...",646.887,2008,8
Transfermarkt.de - Das Fußballportal,14.196.556,2008,8
travelchannel,228.799,2008,8
TripAdvisor *,---,2008,8
trivago,499.245,2008,8
Trucker Online,53.111,2008,8
Tui.com,1.926.637,2008,8
TV Movie.de,5.060.313,2008,8
TV SPIELFILM Online,2.446.603,2008,8
TV TODAY,3.200.777,2008,8
TV14.de,88.416,2008,8
TWnetwork.de,238.243,2008,8
Twnetwork.net,1.497,2008,8
tz Online,544.346,2008,8
UNICUM.de,331.735,2008,8
unterwasser,30.631,2008,8
urbia - we are family!,2.002.360,2008,8
VANITY FAIR ONLINE,335.192,2008,8
Varta Hotel- und Restaurantführer,66.434,2008,8
VDI nachrichten,622.507,2008,8
VDMA-e-market,8.162,2008,8
Verivox,3.873.229,2008,8
Verkehrsrundschau Online,96.003,2008,8
Versicherungen.de,294.849,2008,8
VfL Bochum 1848 Fußballgemeinschaft e.V.,374.084,2008,8
VIDEO-MAGAZIN,52.991,2008,8
Videogameszone,377.912,2008,8
Viply - one step to hollywood,446.896,2008,8
Visions.de *,---,2008,8
Vital,35.484,2008,8
Vitanet.de,562.621,2008,8
Viva,1.547.619,2008,8
Vodafone.de,53.176.647,2008,8
VOGUE.com,259.002,2008,8
Volksfreund.de,449.153,2008,8
"Volksstimme, Magdeburg",279.916,2008,8
VOX,1.516.498,2008,8
w&v-online,715.775,2008,8
WA-Online,330.474,2008,8
Waldeckische Landeszeitung - Frankenberger Zeitung,80.449,2008,8
Wallstreet-Online,4.289.871,2008,8
weddix.de,465.805,2008,8
Weinheimer Nachrichten / Odenwälder Zeitung,26.256,2008,8
WELLE NIEDERRHEIN,17.152,2008,8
WELT ONLINE,22.217.591,2008,8
weltfussball *,---,2008,8
Wer liefert was? WLW-ONLINE,1.806.613,2008,8
wer-kennt-wen.de,107.218.213,2008,8
wer-weiss-was,10.960.485,2008,8
werbetechnik.de,3.494,2008,8
WESER-KURIER Online,244.065,2008,8
Westfälische Nachrichten,625.869,2008,8
Westfalen-Blatt,145.287,2008,8
Westfunk.de,3.528,2008,8
westline,1.264.170,2008,8
Wetter Online,35.903.539,2008,8
wetter.com,25.872.866,2008,8
Wetterauer Zeitung,54.773,2008,8
wetterspiegel.de,1.106.152,2008,8
wg-gesucht.de,2.413.197,2008,8
widescreen-online.de,167.339,2008,8
wildundhund.de,138.759,2008,8
Windows Vista,248.638,2008,8
winfuture.de,4.531.907,2008,8
Winload,966.475,2008,8
WirtschaftsWoche,1.384.211,2008,8
wissen.de,1.026.489,2008,8
Witze.net,276.029,2008,8
Wochenblätter,9.716,2008,8
Wohnidee Online,64.715,2008,8
Wohnung-jetzt.de,364.548,2008,8
Wolfsburger Allgemeine Zeitung,156.373,2008,8
Womenweb,457.805,2008,8
workingoffice.de,40.389,2008,8
wunschliste.de,883.550,2008,8
WZ-newsline (Westdeutsche Zeitung),601.591,2008,8
Xonio - Handys & Mobile Computing Im Test,1.623.313,2008,8
yahoo,173.157.712,2008,8
Yam.de,150.807,2008,8
yasni.de,5.576.468,2008,8
YAVIDO,172.849,2008,8
ZDNet,3.439.922,2008,8
ZEIT ONLINE,7.641.612,2008,8
Zeitungsgruppe Zentralhessen / Gießener Anzeiger,181.150,2008,8
ZfK Zeitung für kommunale Wirtschaft,29.438,2008,8
Zitate.net,411.153,2008,8
zitty.de,245.119,2008,8
zoomer.de,4.316.126,2008,8
zvw.de,41.240,2008,8
Zweite Hand.de - Ihr Anzeigenmarkt für Berlin,276.244,2008,8
1. FC Nürnberg,673.746,2008,9
104.6 RTL,194.766,2008,9
105`5 spreeradio,79.145,2008,9
106!8 rock´n pop,65.430,2008,9
20cent,88.348,2008,9
3w-tv,51.348,2008,9
4WheelFun,24.029,2008,9
89.0 RTL - Die besten Hits von heute!,95.274,2008,9
95.5 Charivari - Münchens Hit-Radio,93.789,2008,9
[030] - Das Stadtmagazin für Berlin,70.037,2008,9
Aachener Nachrichten,224.847,2008,9
Aachener Zeitung,378.123,2008,9
ab-in-den-urlaub.de,3.690.693,2008,9
Abacho,2.298.514,2008,9
Abendzeitung,564.400,2008,9
abenteuer und reisen,63.054,2008,9
Absatzwirtschaft-Online,42.373,2008,9
ad-hoc-news,341.524,2008,9
administrator.de,1.583.057,2008,9
adrivo.com - Motorsport Magazin *,---,2008,9
aerokurier.de,12.388,2008,9
Ärzte Zeitung Online,401.580,2008,9
ÄRZTLICHE PRAXIS online,304.346,2008,9
AGOF - Summe der nur geprüften Angebote,---,2008,9
ahgz.de - Allgemeine Hotel- und...,372.033,2008,9
Ahlener-Zeitung,76.880,2008,9
alacarte.de,31.715,2008,9
all4finance.de,46.427,2008,9
alle-autos-in.de,204.389,2008,9
Aller Zeitung,78.769,2008,9
Allgäuer Zeitung Onlineangebot,484.129,2008,9
Allgemeine Zeitung,51.308,2008,9
Allgemeine Zeitung Uelzen Online,110.903,2008,9
Allgemeiner-Anzeiger.de,11.523,2008,9
Alpin,43.388,2008,9
AMICA Online,246.061,2008,9
animeMANGA,1.509.816,2008,9
anotherdate.de,30.976,2008,9
Antenne Bayern,1.496.607,2008,9
ANTENNE DÜSSELDORF,81.934,2008,9
ANTENNE NIEDERRHEIN,20.536,2008,9
ANTENNE THÜRINGEN,310.442,2008,9
anwalt24.de,116.030,2008,9
AOL,68.603.873,2008,9
apotheke.com,64.560,2008,9
Arcor.de,52.327.038,2008,9
AreaGames,642.556,2008,9
Areamobile.de,1.192.786,2008,9
ARIVA.DE,3.061.714,2008,9
Arminia Bielefeld,308.166,2008,9
art - das Kunstmagazin,81.681,2008,9
artnet,305.853,2008,9
Ashampoo,6.412.505,2008,9
ASTROWOCHE,517.948,2008,9
ATZonline-Netzwerk für Ingenieure,136.411,2008,9
AUDIO,79.543,2008,9
Augsburger Allgemeine Online,1.533.175,2008,9
auto motor und sport,1.759.813,2008,9
Auto News,242.328,2008,9
AUTO SERVICE PRAXIS Online,55.227,2008,9
Auto Strassenverkehr,58.449,2008,9
Auto.de,1.436.501,2008,9
autobild.de,4.722.445,2008,9
AUTOFLOTTE Online,39.873,2008,9
AUTOGAZETTE.DE,126.019,2008,9
AUTOHAUS Online,511.240,2008,9
AUTOHIFI-MAGAZIN,21.000,2008,9
Automagazin,9.585,2008,9
Automobil Industrie,117.360,2008,9
Autoplenum,801.257,2008,9
autos.de,17.182,2008,9
Autoschrauber.de,49.475,2008,9
Autozeitung.de,465.544,2008,9
Auvito.de,1.718.806,2008,9
B2B DEUTSCHLAND,44.618,2008,9
babyclub.de,153.247,2008,9
Backnanger Kreiszeitung Online,39.537,2008,9
Baden Online,184.613,2008,9
Badische Zeitung Online,626.156,2008,9
badpoolsauna.de,1.220,2008,9
Bauforum24,171.337,2008,9
BAULINKS.de,1.043.173,2008,9
BauNetz,648.043,2008,9
Bayerische Rundschau,31.943,2008,9
Bayerischer Fußball-Verband,2.198.675,2008,9
bayern.by,95.888,2008,9
Bayreuth.de,68.925,2008,9
BB RADIO Internet,26.778,2008,9
bb-live,34.157,2008,9
bbv-net.de,169.446,2008,9
beauty-hotels.com,5.068,2008,9
Bellevue,72.056,2008,9
beQueen,133.335,2008,9
Bergsteiger,54.699,2008,9
Berlin-Ticket.de,11.701,2008,9
Berlin.de,4.650.406,2008,9
Berliner Morgenpost,2.816.062,2008,9
Berliner Rundfunk.de,85.977,2008,9
BerlinOnline,2.770.044,2008,9
beyars.com,112.123,2008,9
BIETIGHEIMER ZEITUNG,58.686,2008,9
biker.de,276.715,2008,9
Bild der Frau,368.264,2008,9
Bild.de,63.517.599,2008,9
billiger.de - Deutschlands großer Preisvergleich,7.855.873,2008,9
BlairWitch.de,111.369,2008,9
Blechnet,23.775,2008,9
Blog.de,2.921.409,2008,9
boerse-online.de,1.643.044,2008,9
boerse.de *,---,2008,9
BonGusto,130.920,2008,9
Bonn XXL,34.327,2008,9
Borkener Zeitung,104.585,2008,9
Borussia Dortmund,3.579.766,2008,9
brainGuide - Das Expertenportal der Wirtschaft,234.630,2008,9
BRAVO.de,1.382.124,2008,9
Bremer,5.953,2008,9
Brigitte.de,2.752.076,2008,9
Bucher Reisen,40.378,2008,9
buchhandel.de,559.097,2008,9
Buffed,12.271.837,2008,9
Bunte.de,2.892.329,2008,9
burdafashion.com,603.654,2008,9
Busfahrer Magazin,4.932,2008,9
business-wissen.de,147.268,2008,9
Buycentral *,---,2008,9
BYM.de,296.664,2008,9
BZ-Berlin,656.397,2008,9
capital.de,420.203,2008,9
Cartoon Network,192.088,2008,9
CDstarts.de,141.518,2008,9
Celebrity,30.127,2008,9
ChannelPartner,817.108,2008,9
Chatcity,469.551,2008,9
Chatfun,59.840,2008,9
Chatworld,154.484,2008,9
Chefkoch.de,9.206.349,2008,9
Chiemgau Online,41.550,2008,9
CHIP Fotowelt,190.826,2008,9
CHIP Online,32.447.848,2008,9
ciao.com,16.863.291,2008,9
CINEMA Online,569.535,2008,9
CinemaxX.de,1.453.742,2008,9
CINEPLEX,984.051,2008,9
cinestar,1.391.481,2008,9
CIO,394.842,2008,9
citysports.de,397.152,2008,9
cityweb.de,2.350,2008,9
Classic Driver,283.624,2008,9
clever-tanken,782.197,2008,9
Clipfish.de,5.984.613,2008,9
Coburger Tageblatt,43.615,2008,9
COLORFOTO,140.813,2008,9
comedycentral.de,89.949,2008,9
competitionline - Plattform für Wettbewerbe,271.244,2008,9
ComputerBase,6.656.972,2008,9
COMPUTERBILD.de,9.348.535,2008,9
Computerwoche Online,1.057.360,2008,9
Connect,588.422,2008,9
Controlling-Portal.de,103.667,2008,9
Cortal Consors S.A.,5.007.159,2008,9
Cosmopolitan,203.340,2008,9
cosmoty.de,911.385,2008,9
Cynamite,606.906,2008,9
DAS INVESTMENT,29.632,2008,9
Das Örtliche,15.161.823,2008,9
Das Telefonbuch,17.704.952,2008,9
Das Vierte,106.664,2008,9
daskochrezept.de,2.005.520,2008,9
decido *,---,2008,9
Deine Tierwelt / dhd24.com,4.903.369,2008,9
Delmenhorster Kreisblatt (dk-online.de),85.865,2008,9
delta radio,176.363,2008,9
DER AKTIONÄR,57.297,2008,9
Der Betrieb Online,45.874,2008,9
Der Patriot online,78.356,2008,9
DerWesten,4.664.800,2008,9
Detail - Zeitschrift für Architektur + Baudetail,207.551,2008,9
Deutscher Alpenverein e.V.,247.512,2008,9
Deutsches Ärzteblatt - online,761.817,2008,9
DEWEZET.de,173.181,2008,9
Diabetes News Portal,62.855,2008,9
diabetes-world.net,27.564,2008,9
Die Glocke,130.294,2008,9
Digital.World,344.331,2008,9
digitalvd.de,382.450,2008,9
discountflieger.de,20.087,2008,9
DocCheck,731.809,2008,9
donaukurier.de,315.917,2008,9
Dresdner Kulturmagazin,9.676,2008,9
Druckerchannel.de,263.170,2008,9
Dülmener Zeitung,44.788,2008,9
Echo Online,395.665,2008,9
Edgar,143.024,2008,9
Eichsfelder Tageblatt,25.124,2008,9
Ein Herz für Tiere,104.334,2008,9
eins.de *,---,2008,9
Einzelhandel.de,29.013,2008,9
Elektroniknet,276.328,2008,9
Elektronikpraxis.de,160.688,2008,9
Elektrotechnik.de,34.112,2008,9
ELLE,187.326,2008,9
Eltern.de,1.565.818,2008,9
eMARKET,54.236,2008,9
ENERGY Sachsen,106.442,2008,9
enimal.de,175.701,2008,9
eraffe.de,920.906,2008,9
erento,768.117,2008,9
ernaehrungsdienst.de,111.031,2008,9
ESL.EU (Electronic Sports League),7.200.938,2008,9
essen-und-trinken.de,851.500,2008,9
Expedia,8.953.413,2008,9
Express Online,4.336.219,2008,9
Eßlinger Zeitung online,116.270,2008,9
Facharzt.de / Hausarzt.de,241.581,2008,9
Falk,6.035.392,2008,9
Familotel,70.602,2008,9
Fan-lexikon.de,492.488,2008,9
Fantastic Zero,8.477.212,2008,9
FAZ.NET,14.544.149,2008,9
Feierabend.de,420.054,2008,9
fem,3.416.329,2008,9
FeWo-direkt.de,1.320.010,2008,9
Film.de,294.028,2008,9
Filmreporter.de,129.631,2008,9
Filmstarts.de *,---,2008,9
Financial Times Deutschland,7.398.850,2008,9
FINANZ BETRIEB,6.672,2008,9
finanzen.net - Internetservice für Kapitalanleger,4.460.691,2008,9
FinanzNachrichten.de,3.092.558,2008,9
Finanztreff.de,4.104.618,2008,9
fireball *,---,2008,9
FIRMENWISSEN,1.570.236,2008,9
fischkopf.de - Die Singlebörse für den Norden,1.381.957,2008,9
FIT FOR FUN Online,390.323,2008,9
Fleischwirtschaft.de,14.733,2008,9
Flickr.de,6.024.937,2008,9
fliegen-sparen.de,41.475,2008,9
Flüssiggas-Magazin,1.098,2008,9
Flugrevue,22.132,2008,9
FNweb,68.404,2008,9
FOCUS ONLINE,20.099.492,2008,9
foerderland - Wissen für Gründer und Unternehmer,324.165,2008,9
forium.de,479.243,2008,9
Formel 1,599.334,2008,9
Forum für Senioren,274.364,2008,9
Fränkischer Tag Online,307.129,2008,9
Frankenpost online,249.661,2008,9
Frankfurter Rundschau online,1.940.098,2008,9
Free-SMS,216.237,2008,9
freenet.de *,---,2008,9
Freie Presse Online,460.011,2008,9
Freies Wort- Online,194.301,2008,9
freundin online,399.556,2008,9
Für Sie,116.497,2008,9
Fuldaer Zeitung,242.759,2008,9
GALA Online,1.281.000,2008,9
GamePRO,900.239,2008,9
Gamesdynamite,173.583,2008,9
GameStar,4.213.309,2008,9
Gameswelt,1.742.833,2008,9
gamezone.de,1.007.355,2008,9
Gamona,3.158.438,2008,9
ganz-muenchen.de,338.670,2008,9
Gastronomie Report Online,20.248,2008,9
GBI-Genios Deutsche Wirtschaftsdatenbank,750.452,2008,9
GEA online,82.646,2008,9
Gefahrgut Online,14.603,2008,9
Geizkragen.de,1.802.817,2008,9
GelbeSeiten,6.658.784,2008,9
Geld.de,577.839,2008,9
geldsparen.de,222.940,2008,9
General-Anzeiger Online,1.098.413,2008,9
General-Anzeiger-Rhauderfehn,32.777,2008,9
GEO.de,730.570,2008,9
gesichterparty.de,3.687.608,2008,9
GesundheitPro,1.044.875,2008,9
Gewinnspiele.com,327.941,2008,9
Giessener Allgemeine,105.955,2008,9
GIG Online,5.178,2008,9
GIGA - Digital Entertainment and Gaming TV,1.687.192,2008,9
GLAMOUR.de,742.296,2008,9
godelta.de meier - das Stadtmagazin,35.584,2008,9
Göttinger Tageblatt,141.347,2008,9
goFeminin,5.766.424,2008,9
Golem.de,4.967.613,2008,9
Golf.de - das Internetportal für den Golfsport,1.137.631,2008,9
golocal *,---,2008,9
goslarsche.de,117.695,2008,9
GoYellow,2.812.073,2008,9
GQ.com,253.988,2008,9
guenstiger.de,5.751.052,2008,9
gutefrage.net,6.705.752,2008,9
Guter Rat.de,110.102,2008,9
GW trends Online,14.751,2008,9
Häfft-Community,204.661,2008,9
Haller Tagblatt online,31.859,2008,9
hamburg.de,2.124.268,2008,9
Hamburger Abendblatt Online,3.621.198,2008,9
Hamburger Morgenpost Online,1.208.064,2008,9
Hamburger Sport-Verein,1.770.824,2008,9
Handelsblatt.com,7.794.853,2008,9
handy.de,175.172,2008,9
Hannover 96,500.048,2008,9
Hannoversche Allgemeine Zeitung,657.344,2008,9
HAO - der Onlinedienst des Hellweger Anzeigers...,32.810,2008,9
Harburger Anzeigen und Nachrichten,26.634,2008,9
HAUS+GARTEN ONLINE,188.778,2008,9
Hausarbeiten.de,1.447.127,2008,9
HAZOnline,4.111,2008,9
Heidenheimer Zeitung online,88.058,2008,9
Heilbronner Stimme online,482.886,2008,9
heise online,22.279.774,2008,9
Hersfelder Zeitung Online,48.214,2008,9
Hertha BSC,574.386,2008,9
Hit Radio Antenne,236.609,2008,9
Hit-Radio Antenne1,354.422,2008,9
Hitflip.de,613.405,2008,9
Hitradio Ohr,54.388,2008,9
hitradio.rt1 network,85.977,2008,9
HNA online,840.922,2008,9
HOBNOX,121.679,2008,9
holidaycheck,5.932.901,2008,9
HORIZONT.NET,517.946,2008,9
Hotelreservierung.de,817.521,2008,9
idea.de,131.713,2008,9
Idowa Online,254.891,2008,9
IKZ - Fachportal für die SHK-Branche,58.510,2008,9
impulse.de,181.119,2008,9
In München,55.067,2008,9
Industrystock,1.303.325,2008,9
inside-digital.de,199.234,2008,9
inside-handy.de,1.063.825,2008,9
inside-hotel.de,65.364,2008,9
Internetcologne,1.981.536,2008,9
Into in,17.530,2008,9
Intro.de *,---,2008,9
IT-Business.de,159.500,2008,9
IVZ-Online,126.221,2008,9
jagd.de,26.653,2008,9
janolaw.de,265.295,2008,9
